File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 01:30:00 UTC,4.0,0.5884474,0.5962599,"(0.5884474,0.5962599)",0.5923536,0.0039062,1.53e-05,0.5962599,0.5962599,0.5923536,0.5884474,0.5884474
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 04:30:00 UTC,4.0,0.5883814,0.5961939,"(0.5883814,0.5961939)",0.5922877,0.0039062,1.53e-05,0.5961939,0.5961939,0.5922877,0.5883814,0.5883814
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 07:30:00 UTC,4.0,0.5883383,0.5961508,"(0.5883383,0.5961508)",0.5922446,0.0039062,1.53e-05,0.5961508,0.5961508,0.5922446,0.5883383,0.5883383
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 10:30:00 UTC,4.0,0.5882658,0.5963224,"(0.5882658,0.5963224)",0.5922941,0.0040283,1.62e-05,0.5963224,0.5963224,0.5922941,0.5882658,0.5882658
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 13:30:00 UTC,4.0,0.586927,0.5947395,"(0.586927,0.5947395)",0.5908332,0.0039062,1.53e-05,0.5947395,0.5947395,0.5908332,0.586927,0.586927
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 16:30:00 UTC,4.0,0.5836886,0.5917452,"(0.5836886,0.5917452)",0.5877169,0.0040283,1.62e-05,0.5917452,0.5917452,0.5877169,0.5836886,0.5836886
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 19:30:00 UTC,4.0,0.5808638,0.5889205,"(0.5808638,0.5889205)",0.5848922,0.0040283,1.62e-05,0.5889205,0.5889205,0.5848922,0.5808638,0.5808638
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024030223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-30 22:30:00 UTC,4.0,0.5813498,0.5896506,"(0.5813498,0.5896506)",0.5855002,0.0041504,1.72e-05,0.5896506,0.5896506,0.5855002,0.5813498,0.5813498
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 01:30:00 UTC,4.0,0.5811856,0.5894864,"(0.5811856,0.5894864)",0.585336,0.0041504,1.72e-05,0.5894864,0.5894864,0.585336,0.5811856,0.5811856
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 04:30:00 UTC,4.0,0.5813231,0.5893797,"(0.5813231,0.5893797)",0.5853514,0.0040283,1.62e-05,0.5893797,0.5893797,0.5853514,0.5813231,0.5813231
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 07:30:00 UTC,4.0,0.5814173,0.5894739,"(0.5814173,0.5894739)",0.5854456,0.0040283,1.62e-05,0.5894739,0.5894739,0.5854456,0.5814173,0.5814173
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 10:30:00 UTC,4.0,0.5814832,0.589784,"(0.5814832,0.589784)",0.5856336,0.0041504,1.72e-05,0.589784,0.589784,0.5856336,0.5814832,0.5814832
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 13:30:00 UTC,4.0,0.5801873,0.5884881,"(0.5801873,0.5884881)",0.5843377,0.0041504,1.72e-05,0.5884881,0.5884881,0.5843377,0.5801873,0.5801873
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 16:30:00 UTC,4.0,0.5776255,0.5859262,"(0.5776255,0.5859262)",0.5817758,0.0041504,1.72e-05,0.5859262,0.5859262,0.5817758,0.5776255,0.5776255
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 19:30:00 UTC,4.0,0.5749795,0.5835245,"(0.5749795,0.5835245)",0.579252,0.0042725,1.83e-05,0.5835245,0.5835245,0.579252,0.5749795,0.5749795
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024031223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-01-31 22:30:00 UTC,4.0,0.5740969,0.5826418,"(0.5740969,0.5826418)",0.5783693,0.0042725,1.83e-05,0.5826418,0.5826418,0.5783693,0.5740969,0.5740969
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 01:30:00 UTC,4.0,0.5740296,0.5825745,"(0.5740296,0.5825745)",0.578302,0.0042725,1.83e-05,0.5825745,0.5825745,0.578302,0.5740296,0.5740296
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 04:30:00 UTC,4.0,0.5741611,0.582706,"(0.5741611,0.582706)",0.5784336,0.0042725,1.83e-05,0.582706,0.582706,0.5784336,0.5741611,0.5741611
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 07:30:00 UTC,4.0,0.5742799,0.5828248,"(0.5742799,0.5828248)",0.5785524,0.0042725,1.83e-05,0.5828248,0.5828248,0.5785524,0.5742799,0.5742799
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 10:30:00 UTC,4.0,0.5758785,0.5846676,"(0.5758785,0.5846676)",0.580273,0.0043945,1.93e-05,0.5846676,0.5846676,0.580273,0.5758785,0.5758785
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 13:30:00 UTC,4.0,0.5747125,0.5835015,"(0.5747125,0.5835015)",0.579107,0.0043945,1.93e-05,0.5835015,0.5835015,0.579107,0.5747125,0.5747125
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 16:30:00 UTC,4.0,0.5723968,0.5811858,"(0.5723968,0.5811858)",0.5767913,0.0043945,1.93e-05,0.5811858,0.5811858,0.5767913,0.5723968,0.5723968
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 19:30:00 UTC,4.0,0.5702478,0.5790368,"(0.5702478,0.5790368)",0.5746423,0.0043945,1.93e-05,0.5790368,0.5790368,0.5746423,0.5702478,0.5702478
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024032223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-01 22:30:00 UTC,4.0,0.5699619,0.578751,"(0.5699619,0.578751)",0.5743564,0.0043945,1.93e-05,0.578751,0.578751,0.5743564,0.5699619,0.5699619
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 01:30:00 UTC,4.0,0.5699773,0.5790105,"(0.5699773,0.5790105)",0.5744939,0.0045166,2.04e-05,0.5790105,0.5790105,0.5744939,0.5699773,0.5699773
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 04:30:00 UTC,4.0,0.5702507,0.5790398,"(0.5702507,0.5790398)",0.5746452,0.0043945,1.93e-05,0.5790398,0.5790398,0.5746452,0.5702507,0.5702507
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 07:30:00 UTC,4.0,0.5703419,0.579131,"(0.5703419,0.579131)",0.5747365,0.0043945,1.93e-05,0.579131,0.579131,0.5747365,0.5703419,0.5703419
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 10:30:00 UTC,4.0,0.5702904,0.5790794,"(0.5702904,0.5790794)",0.5746849,0.0043945,1.93e-05,0.5790794,0.5790794,0.5746849,0.5702904,0.5702904
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 13:30:00 UTC,4.0,0.5694641,0.5782531,"(0.5694641,0.5782531)",0.5738586,0.0043945,1.93e-05,0.5782531,0.5782531,0.5738586,0.5694641,0.5694641
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 16:30:00 UTC,4.0,0.567296,0.5758409,"(0.567296,0.5758409)",0.5715684,0.0042725,1.83e-05,0.5758409,0.5758409,0.5715684,0.567296,0.567296
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 19:30:00 UTC,4.0,0.5650725,0.5738616,"(0.5650725,0.5738616)",0.5694671,0.0043945,1.93e-05,0.5738616,0.5738616,0.5694671,0.5650725,0.5650725
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024033223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-02 22:30:00 UTC,4.0,0.5652087,0.5732654,"(0.5652087,0.5732654)",0.5692371,0.0040283,1.62e-05,0.5732654,0.5732654,0.5692371,0.5652087,0.5652087
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 01:30:00 UTC,4.0,0.5654001,0.5734568,"(0.5654001,0.5734568)",0.5694284,0.0040283,1.62e-05,0.5734568,0.5734568,0.5694284,0.5654001,0.5654001
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 04:30:00 UTC,4.0,0.5652426,0.5735434,"(0.5652426,0.5735434)",0.569393,0.0041504,1.72e-05,0.5735434,0.5735434,0.569393,0.5652426,0.5652426
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 07:30:00 UTC,4.0,0.5653741,0.5736749,"(0.5653741,0.5736749)",0.5695245,0.0041504,1.72e-05,0.5736749,0.5736749,0.5695245,0.5653741,0.5653741
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 10:30:00 UTC,4.0,0.5655078,0.5735645,"(0.5655078,0.5735645)",0.5695361,0.0040283,1.62e-05,0.5735645,0.5735645,0.5695361,0.5655078,0.5655078
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 13:30:00 UTC,4.0,0.5646831,0.5729839,"(0.5646831,0.5729839)",0.5688335,0.0041504,1.72e-05,0.5729839,0.5729839,0.5688335,0.5646831,0.5646831
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 16:30:00 UTC,4.0,0.5633709,0.5716717,"(0.5633709,0.5716717)",0.5675213,0.0041504,1.72e-05,0.5716717,0.5716717,0.5675213,0.5633709,0.5633709
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 19:30:00 UTC,4.0,0.5617349,0.5700357,"(0.5617349,0.5700357)",0.5658853,0.0041504,1.72e-05,0.5700357,0.5700357,0.5658853,0.5617349,0.5617349
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024034223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-03 22:30:00 UTC,4.0,0.5612209,0.5695217,"(0.5612209,0.5695217)",0.5653713,0.0041504,1.72e-05,0.5695217,0.5695217,0.5653713,0.5612209,0.5612209
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 01:30:00 UTC,4.0,0.5613493,0.5696501,"(0.5613493,0.5696501)",0.5654997,0.0041504,1.72e-05,0.5696501,0.5696501,0.5654997,0.5613493,0.5613493
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 04:30:00 UTC,4.0,0.5616264,0.5699272,"(0.5616264,0.5699272)",0.5657768,0.0041504,1.72e-05,0.5699272,0.5699272,0.5657768,0.5616264,0.5616264
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 07:30:00 UTC,4.0,0.5616015,0.5701464,"(0.5616015,0.5701464)",0.5658739,0.0042725,1.83e-05,0.5701464,0.5701464,0.5658739,0.5616015,0.5616015
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 10:30:00 UTC,4.0,0.5617241,0.570269,"(0.5617241,0.570269)",0.5659966,0.0042725,1.83e-05,0.570269,0.570269,0.5659966,0.5617241,0.5617241
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 13:30:00 UTC,4.0,0.5613691,0.5696698,"(0.5613691,0.5696698)",0.5655195,0.0041504,1.72e-05,0.5696698,0.5696698,0.5655195,0.5613691,0.5613691
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 16:30:00 UTC,4.0,0.5599633,0.5685082,"(0.5599633,0.5685082)",0.5642357,0.0042725,1.83e-05,0.5685082,0.5685082,0.5642357,0.5599633,0.5599633
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 19:30:00 UTC,4.0,0.5582975,0.5668424,"(0.5582975,0.5668424)",0.5625699,0.0042725,1.83e-05,0.5668424,0.5668424,0.5625699,0.5582975,0.5582975
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024035223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-04 22:30:00 UTC,4.0,0.5573921,0.565937,"(0.5573921,0.565937)",0.5616645,0.0042725,1.83e-05,0.565937,0.565937,0.5616645,0.5573921,0.5573921
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 01:30:00 UTC,4.0,0.5575245,0.5660694,"(0.5575245,0.5660694)",0.561797,0.0042725,1.83e-05,0.5660694,0.5660694,0.561797,0.5575245,0.5575245
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 04:30:00 UTC,4.0,0.5577844,0.5660852,"(0.5577844,0.5660852)",0.5619348,0.0041504,1.72e-05,0.5660852,0.5660852,0.5619348,0.5577844,0.5577844
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 07:30:00 UTC,4.0,0.5578721,0.5661729,"(0.5578721,0.5661729)",0.5620225,0.0041504,1.72e-05,0.5661729,0.5661729,0.5620225,0.5578721,0.5578721
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 10:30:00 UTC,4.0,0.5576928,0.5662377,"(0.5576928,0.5662377)",0.5619653,0.0042725,1.83e-05,0.5662377,0.5662377,0.5619653,0.5576928,0.5576928
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 13:30:00 UTC,4.0,0.556698,0.5652429,"(0.556698,0.5652429)",0.5609705,0.0042725,1.83e-05,0.5652429,0.5652429,0.5609705,0.556698,0.556698
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 16:30:00 UTC,4.0,0.5545768,0.5628776,"(0.5545768,0.5628776)",0.5587272,0.0041504,1.72e-05,0.5628776,0.5628776,0.5587272,0.5545768,0.5545768
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 19:30:00 UTC,4.0,0.5523935,0.5609384,"(0.5523935,0.5609384)",0.556666,0.0042725,1.83e-05,0.5609384,0.5609384,0.556666,0.5523935,0.5523935
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024036223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-05 22:30:00 UTC,4.0,0.5520638,0.5603645,"(0.5520638,0.5603645)",0.5562142,0.0041504,1.72e-05,0.5603645,0.5603645,0.5562142,0.5520638,0.5520638
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 01:30:00 UTC,4.0,0.5523906,0.5606914,"(0.5523906,0.5606914)",0.556541,0.0041504,1.72e-05,0.5606914,0.5606914,0.556541,0.5523906,0.5523906
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 04:30:00 UTC,4.0,0.5524884,0.5610333,"(0.5524884,0.5610333)",0.5567608,0.0042725,1.83e-05,0.5610333,0.5610333,0.5567608,0.5524884,0.5524884
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 07:30:00 UTC,4.0,0.5527291,0.5615182,"(0.5527291,0.5615182)",0.5571237,0.0043945,1.93e-05,0.5615182,0.5615182,0.5571237,0.5527291,0.5527291
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 10:30:00 UTC,4.0,0.5529337,0.5614786,"(0.5529337,0.5614786)",0.5572062,0.0042725,1.83e-05,0.5614786,0.5614786,0.5572062,0.5529337,0.5529337
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 13:30:00 UTC,4.0,0.5526184,0.5611633,"(0.5526184,0.5611633)",0.5568908,0.0042725,1.83e-05,0.5611633,0.5611633,0.5568908,0.5526184,0.5526184
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 16:30:00 UTC,4.0,0.5525853,0.5608861,"(0.5525853,0.5608861)",0.5567357,0.0041504,1.72e-05,0.5608861,0.5608861,0.5567357,0.5525853,0.5525853
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 19:30:00 UTC,4.0,0.5535442,0.5613567,"(0.5535442,0.5613567)",0.5574504,0.0039062,1.53e-05,0.5613567,0.5613567,0.5574504,0.5535442,0.5535442
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024037223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-06 22:30:00 UTC,4.0,0.556038,0.5636064,"(0.556038,0.5636064)",0.5598222,0.0037842,1.43e-05,0.5636064,0.5636064,0.5598222,0.556038,0.556038
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 01:30:00 UTC,4.0,0.5589722,0.5660523,"(0.5589722,0.5660523)",0.5625123,0.00354,1.25e-05,0.5660523,0.5660523,0.5625123,0.5589722,0.5589722
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 04:30:00 UTC,4.0,0.5619313,0.5687672,"(0.5619313,0.5687672)",0.5653492,0.003418,1.17e-05,0.5687672,0.5687672,0.5653492,0.5619313,0.5619313
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 07:30:00 UTC,4.0,0.5644644,0.5715445,"(0.5644644,0.5715445)",0.5680044,0.00354,1.25e-05,0.5715445,0.5715445,0.5680044,0.5644644,0.5644644
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 10:30:00 UTC,4.0,0.5669139,0.5737498,"(0.5669139,0.5737498)",0.5703319,0.003418,1.17e-05,0.5737498,0.5737498,0.5703319,0.5669139,0.5669139
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 13:30:00 UTC,4.0,0.5708375,0.5774293,"(0.5708375,0.5774293)",0.5741334,0.0032959,1.09e-05,0.5774293,0.5774293,0.5741334,0.5708375,0.5708375
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 16:30:00 UTC,4.0,0.5796912,0.586283,"(0.5796912,0.586283)",0.5829871,0.0032959,1.09e-05,0.586283,0.586283,0.5829871,0.5796912,0.5796912
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 19:30:00 UTC,4.0,0.5819759,0.5897884,"(0.5819759,0.5897884)",0.5858821,0.0039062,1.53e-05,0.5897884,0.5897884,0.5858821,0.5819759,0.5819759
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024038223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-07 22:30:00 UTC,4.0,0.5703055,0.5773856,"(0.5703055,0.5773856)",0.5738456,0.00354,1.25e-05,0.5773856,0.5773856,0.5738456,0.5703055,0.5703055
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 01:30:00 UTC,4.0,0.5701316,0.5772117,"(0.5701316,0.5772117)",0.5736716,0.00354,1.25e-05,0.5772117,0.5772117,0.5736716,0.5701316,0.5701316
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 04:30:00 UTC,4.0,0.5699872,0.5770673,"(0.5699872,0.5770673)",0.5735273,0.00354,1.25e-05,0.5770673,0.5770673,0.5735273,0.5699872,0.5699872
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 07:30:00 UTC,4.0,0.5696685,0.5769927,"(0.5696685,0.5769927)",0.5733306,0.0036621,1.34e-05,0.5769927,0.5769927,0.5733306,0.5696685,0.5696685
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039103000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 10:30:00 UTC,4.0,0.5694636,0.5767878,"(0.5694636,0.5767878)",0.5731257,0.0036621,1.34e-05,0.5767878,0.5767878,0.5731257,0.5694636,0.5694636
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039133000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 13:30:00 UTC,4.0,0.5682426,0.5753227,"(0.5682426,0.5753227)",0.5717826,0.00354,1.25e-05,0.5753227,0.5753227,0.5717826,0.5682426,0.5682426
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039163000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 16:30:00 UTC,4.0,0.5658255,0.5729056,"(0.5658255,0.5729056)",0.5693656,0.00354,1.25e-05,0.5729056,0.5729056,0.5693656,0.5658255,0.5658255
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039193000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 19:30:00 UTC,4.0,0.5636523,0.5709765,"(0.5636523,0.5709765)",0.5673144,0.0036621,1.34e-05,0.5709765,0.5709765,0.5673144,0.5636523,0.5636523
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024039223000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-08 22:30:00 UTC,4.0,0.5629992,0.5705676,"(0.5629992,0.5705676)",0.5667834,0.0037842,1.43e-05,0.5705676,0.5705676,0.5667834,0.5629992,0.5629992
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024040013000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-09 01:30:00 UTC,4.0,0.5630553,0.5703796,"(0.5630553,0.5703796)",0.5667174,0.0036621,1.34e-05,0.5703796,0.5703796,0.5667174,0.5630553,0.5630553
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024040043000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-09 04:30:00 UTC,4.0,0.5631434,0.5704676,"(0.5631434,0.5704676)",0.5668055,0.0036621,1.34e-05,0.5704676,0.5704676,0.5668055,0.5631434,0.5631434
SPL4SMGP_008_Geophysical_Data_sm_rootzone_wetness_doy2024040073000_aid0001,Geophysical_Data_sm_rootzone_wetness,aid0001,2024-02-09 07:30:00 UTC,4.0,0.5631248,0.5706931,"(0.5631248,0.5706931)",0.566909,0.0037842,1.43e-05,0.5706931,0.5706931,0.566909,0.5631248,0.5631248
